"","V1"
"X620.5",75.7259241739909
"X621.5",58.0106868743896
"X622.5",21.9875380198161
"X623.5",111.241179148356
"X624.5",85.3336613972982
"X625.5",113.878763834635
"X626.5",60.7316389083862
"X627.5",74.9840354919434
"X628.5",5.72819455464681
"X629.5",9.47825646400452
"X630.5",4.73252602418264
"X631.5",0.664470210671425
"X632.5",25.0301764806112
"X633.5",25.2535390853882
"X634.5",57.3746293385824
"X635.5",151.55005645752
"X636.5",115.81178410848
"X637.5",124.870635986328
"X638.5",79.5877768198649
"X639.5",41.3939933776855
"X640.5",23.8232415517171
"X641.5",9.23619977633158
"X642.5",5.28311061859131
"X643.5",10.2190275192261
"X644.5",33.6461919148763
"X645.5",81.2740790049235
"X646.5",40.7250836690267
"X647.5",133.534369150798
"X648.5",130.284885406494
"X649.5",105.681545257568
"X650.5",54.9349149068197
"X651.5",37.7237923940023
"X652.5",18.4047147432963
"X653.5",2.55434858798981
"X654.5",8.06446305910746
"X655.5",13.7163467407227
"X656.5",40.5590143203735
"X657.5",36.2845347722371
"X658.5",31.3628435134888
"X659.5",90.9351603190104
"X660.5",141.837233225505
"X661.5",97.3439598083496
"X662.5",62.2801094055176
"X663.5",74.1868235270182
"X664.5",17.4351062774658
"X665.5",5.74828227361043
"X666.5",8.32632517814636
"X667.5",23.1965586344401
"X668.5",46.4930028915405
"X669.5",40.8599443435669
"X670.5",58.479990641276
"X671.5",101.678630828857
"X672.5",69.0157279968262
"X673.5",157.62766901652
"X674.5",26.4732500712077
"X675.5",53.4320081075033
"X676.5",3.33273037274679
"X677.5",2.25688169399897
"X678.5",9.61354192097982
"X679.5",13.4454010327657
"X680.5",31.9916785558065
"X681.5",61.8796354929606
"X682.5",35.0737047195435
"X683.5",78.0905119578044
