 0.457599998 	 4.57439995 	 1.66880000 	 2.12700009 	 6.70100021 	
 0.363599986 	 3.63450003 	 1.32589996 	 1.69000006 	 5.32499981 	
 0.288899988 	 2.88770008 	 1.05350006 	 1.34300005 	 4.23099995 	
 0.721400023 	 5.36049986 	 1.55739999 	 2.27800012 	 7.63800001 	
 0.686900020 	 5.26280022 	 1.62500000 	 2.31200004 	 7.57499981 	
 1.78219998 	 16.1595001 	 2.73250008 	 4.51499987 	 20.6749992 	
 2.64260006 	 29.1527996 	 6.48080015 	 9.12399960 	 38.2770004 	
 2.06640005 	 21.2737999 	 5.44829988 	 7.51399994 	 28.7880001 	
 2.17319989 	 25.0468998 	 5.26929998 	 7.44199991 	 32.4889984 	
 1.87790000 	 20.3448009 	 4.61910009 	 6.49700022 	 26.8419991 	
 1.52950001 	 16.8610992 	 3.67000008 	 5.19999981 	 22.0610008 	
 1.22189999 	 13.8687000 	 2.91599989 	 4.13800001 	 18.0070000 	
 0.970799983 	 11.0191002 	 2.31680012 	 3.28800011 	 14.3070002 	
 0.771399975 	 8.75510025 	 1.84080005 	 2.61199999 	 11.3669996 	
 0.612900019 	 6.95620012 	 1.46259999 	 2.07599998 	 9.03199959 	
 0.583599985 	 6.16550016 	 1.19939995 	 1.78299999 	 7.94899988 	
 0.848999977 	 6.42199993 	 1.17219996 	 2.02099991 	 8.44299984 	
 1.25160003 	 9.02460003 	 1.39260006 	 2.64499998 	 11.6700001 	
 1.14530003 	 8.82810020 	 1.50010002 	 2.64499998 	 11.4729996 	
 1.47099996 	 12.4811001 	 4.40939999 	 5.88000011 	 18.3610001 	
 1.48269999 	 12.8424997 	 4.81619978 	 6.29899979 	 19.1410007 	
 1.35500002 	 11.3347998 	 4.26760006 	 5.62300014 	 16.9580002 	
 1.13039994 	 9.19309998 	 3.39140010 	 4.52099991 	 13.7139997 	
 0.898100019 	 7.30429983 	 2.69460011 	 3.59299994 	 10.8970003 	
 0.713599980 	 5.80350018 	 2.14089990 	 2.85500002 	 8.65900040 	
 0.566999972 	 4.61110020 	 1.70109999 	 2.26799989 	 6.87900019 	
 0.475800008 	 3.66450000 	 1.35230005 	 1.82799995 	 5.49200010 	
 0.661700010 	 4.75139999 	 1.20959997 	 1.87199998 	 6.62300014 	
 1.18970001 	 6.61280012 	 1.76240003 	 2.95199990 	 9.56499958 	
 2.20830011 	 17.7735004 	 2.58629990 	 4.79400015 	 22.5680008 	
 2.57369995 	 24.2084999 	 5.63380003 	 8.20800018 	 32.4160004 	
 2.34400010 	 20.2819004 	 6.13649988 	 8.47999954 	 28.7619991 	
 2.22670007 	 20.0900993 	 6.20100021 	 8.42800045 	 28.5179996 	
 1.94690001 	 17.0263996 	 5.34660006 	 7.29400015 	 24.3199997 	
 1.59580004 	 13.5781002 	 4.25010014 	 5.84600019 	 19.4239998 	
 1.26789999 	 10.7882004 	 3.37689996 	 4.64499998 	 15.4329996 	
 1.00740004 	 8.57159996 	 2.68300009 	 3.69000006 	 12.2620001 	
 0.800400019 	 6.81040001 	 2.13179994 	 2.93199992 	 9.74199963 	
 0.635999978 	 5.41109991 	 1.69379997 	 2.32999992 	 7.74100018 	
 0.506699979 	 4.29930019 	 1.34570003 	 1.85300004 	 6.15199995 	
 0.407499999 	 3.41599989 	 1.06920004 	 1.47599995 	 4.89200020 	
 1.33099997 	 10.3906002 	 1.77970004 	 3.11100006 	 13.5019999 	
 1.77450001 	 16.8407993 	 4.74219990 	 6.51700020 	 23.3579998 	
 1.82040000 	 15.7720003 	 6.19140005 	 8.01099968 	 23.7830009 	
 1.59109998 	 13.8732996 	 5.56230021 	 7.15299988 	 21.0259991 	
 1.30890000 	 11.3402004 	 4.52190018 	 5.83099985 	 17.1709995 	
 1.05719995 	 9.01019955 	 3.59279990 	 4.65000010 	 13.6599998 	
 0.839999974 	 7.15889978 	 2.85459995 	 3.69499993 	 10.8540001 	
 0.667400002 	 5.68800020 	 2.26810002 	 2.93499994 	 8.62300014 	
 0.530300021 	 4.51929998 	 1.80209994 	 2.33200002 	 6.85099983 	
